Planet Transit Midpoint Value,Planet Transit Midpoint Upper Unc,Planet Transit Midpoint Lower Unc,Planet Transit Midpoint Limit Flag,Planet Orbital Period Value,Planet Orbital Period Upper Unc,Planet Orbital Period Lower Unc,Planet Orbital Period Limit Flag,Planet Transit Duration Value,Planet Transit Duration Upper Unc,Planet Transit Duration Lower Unc,Planet Transit Duration Limit Flag,Planet Transit Depth Value,Planet Transit Depth Upper Unc,Planet Transit Depth Lower Unc,Planet Transit Depth Limit Flag,Planet Radius Value,Planet Radius Value Upper Unc,Planet Radius Value Lower Unc,Planet Radius Limit Flag,Planet Insolation Value,Planet Equilibrium Temperature Value,TESS Magnitude,TESS Magnitude Upper Unc,TESS Magnitude Lower Unc,TESS Magnitude Limit Flag,Stellar Distance,Stellar Distance Upper Unc,Stellar Distance Lower Unc,Stellar Distance Limit Flag,Stellar Effective Temperature Value,Stellar Effective Termperature Upper Unc,Stellar Effective Termperature Lower Unc,Stellar Effective Temperature Limit Flag,Stellar log(g) Value,Stellar log(g) Upper Unc,Stellar log(g) Lower Unc,Stellar log(g) Limit Flag,Stellar Radius Value,Stellar Radius Upper Unc,Stellar Radius Lower Unc,Stellar Radius Limit Flag,Label
2458711.85776,0.007379999999999999,-0.007379999999999999,0,2.99041,0.00173,-0.00173,0,3.952,0.445,-0.445,0,1290.0,603.19,-603.19,0,24.2511,9.66611,-9.66611,0,54264.3,4252.0,10.2918,0.016,-0.016,0,697.116,12.704,-12.704,0,8542.0,204.7,-204.7,0,3.66,0.08,-0.08,0,3.56,0.12,-0.12,0,0
2458712.79662,0.00352,-0.00352,0,1.7841099999999999,0.00041,-0.00041,0,1.806,0.146,-0.146,0,1546.14,1.49508,-1.49508,0,3.8132,0.179529,-0.179529,0,505.432,1320.0,9.3213,0.006,-0.006,0,73.6326,0.1672,-0.1672,0,5159.2,91.4,-91.4,0,4.5,0.08,-0.08,0,0.88,0.03,-0.03,0,0
2458326.902893,0.000822,-0.000822,0,2.1096849,6.6e-06,-6.6e-06,0,2.1210828,0.2234417,-0.2234417,0,1322.5657189,57.89131,-57.89131,0,3.5175748,0.9270777,-0.9270777,0,644.2120132,1284.9225602,10.8061,0.006,-0.006,0,163.678,0.987,-0.987,0,5673.0,188.0,-188.0,0,4.5538300000000005,0.4189,-0.4189,0,0.9408059999999999,0.0527538,-0.0527538,0,1
2458713.20059,0.0059700000000000005,-0.0059700000000000005,0,2.03905,0.00116,-0.00116,0,2.26,0.948,-0.948,0,430.0,10.5726,-10.5726,0,6.42307,0.974662,-0.974662,0,26394.8,3550.0,8.26618,0.006,-0.006,0,301.421,3.148,-3.148,0,9003.0,188.7,-188.7,0,3.94,0.07,-0.07,0,2.68,0.07,-0.07,0,0
2458712.0403,0.007379999999999999,-0.007379999999999999,0,2.9452700000000003,0.00186,-0.00186,0,2.549,0.484,-0.484,0,1240.0,3.71925,-3.71925,0,5.72314,0.44788900000000004,-0.44788900000000004,0,1321.05,1679.0,10.1894,0.008,-0.008,0,339.736,3.9305,-3.9305,0,6854.0,347.9,-347.9,0,4.1,0.1,-0.1,0,1.79,0.07,-0.07,0,0
2458711.99618,0.00483,-0.00483,0,1.07922,0.00042,-0.00042,0,2.393,0.239,-0.239,0,939.014,1.8510400000000002,-1.8510400000000002,0,2.27684,0.15600999999999998,-0.15600999999999998,0,1258.65,1659.0,9.9809,0.006,-0.006,0,52.4946,0.0719,-0.0719,0,4349.3,114.1,-114.1,0,4.62,0.1,-0.1,0,0.68,0.04,-0.04,0,0
2458686.6943099997,0.0019100000000000002,-0.0019100000000000002,0,3.9395800000000003,0.0003,-0.0003,0,1.948,0.422,-0.422,0,1140.0,2.2149400000000004,-2.2149400000000004,0,15.8197,0.8502059999999999,-0.8502059999999999,0,2097.12,1885.0,8.38189,0.006,-0.006,0,457.792,7.786,-7.786,0,8715.0,408.0,-408.0,0,3.55,0.08,-0.08,0,4.12,0.13,-0.13,0,0
2458715.45035,0.00569,-0.00569,0,4.016769999999999,0.0009599999999999999,-0.0009599999999999999,0,2.679,0.499,-0.499,0,930.0,2.5382700000000002,-2.5382700000000002,0,6.47219,0.46406499999999995,-0.46406499999999995,0,669.61,1417.0,10.3599,0.03,-0.03,0,397.905,4.9305,-4.9305,0,6585.0,233.8,-233.8,0,3.94,0.09,-0.09,0,2.07,0.09,-0.09,0,0
2458712.72322,0.00808,-0.00808,0,2.0197599999999998,0.00179,-0.00179,0,3.394,0.614,-0.614,0,3963.85,516.298,-516.298,0,7.3626,0.5175270000000001,-0.5175270000000001,0,5926.69,2444.0,10.2835,0.006,-0.006,0,398.627,4.673,-4.673,0,7274.6,109.7,-109.7,0,4.18,0.08,-0.08,0,1.72,0.05,-0.05,0,0
2458327.2835669997,0.001443,-0.001443,0,8.1992272,3.32e-05,-3.32e-05,0,2.2298894000000002,0.2724656,-0.2724656,0,1015.4558192,69.40332,-69.40332,0,2.2043502,0.6409083999999999,-0.6409083999999999,0,26.236632500000002,577.2271800999999,9.9762,0.006,-0.006,0,48.6326,0.06345,-0.06345,0,4028.0,170.0,-170.0,0,4.559019999999999,0.20110799999999998,-0.20110799999999998,0,0.650533,0.0558995,-0.0558995,0,0
2458712.5175799998,0.00458,-0.00458,0,2.65646,0.00109,-0.00109,0,2.475,0.355,-0.355,0,773.369,2.53298,-2.53298,0,12.1711,0.791407,-0.791407,0,948.066,1545.0,9.08409,0.006,-0.006,0,402.661,4.927,-4.927,0,6135.4,94.9,-94.9,0,3.4,0.11,-0.11,0,3.98,0.12,-0.12,0,0
2458715.11714,0.00055,-0.00055,0,4.72088,9e-05,-9e-05,0,4.374,0.05,-0.05,0,5810.0,0.180146,-0.180146,0,14.2252,0.611843,-0.611843,0,1076.67,1595.0,9.03527,0.006,-0.006,0,200.492,1.195,-1.195,0,6696.0,240.6,-240.6,0,4.08,0.09,-0.09,0,1.8,0.08,-0.08,0,0
2458685.60275,0.00547,-0.00547,0,3.3304099999999996,0.0006799999999999999,-0.0006799999999999999,0,3.976,0.34,-0.34,0,3630.0,1491.1,-1491.1,0,28.8257,10.0894,-10.0894,0,18888.9,3266.0,10.4806,0.02,-0.02,0,624.639,21.972,-21.972,0,7965.0,194.3,-194.3,0,3.98,0.08,-0.08,0,2.35,0.11,-0.11,0,0
2459442.068334,0.002196,-0.002196,0,3.8615977999999997,1.59e-05,-1.59e-05,0,1.678,0.371,-0.371,0,1020.0,192.279,-192.279,0,13.8394,3.77713,-3.77713,0,2320.32,1933.0,10.2115,0.017,-0.017,0,524.29,8.182,-8.182,0,7396.0,174.0,-174.0,0,3.89,0.08,-0.08,0,2.45,0.09,-0.09,0,0
2459335.352184,0.000303,-0.000303,0,3.3449115,7.36e-05,-7.36e-05,0,3.4968246,0.017077099999999998,-0.017077099999999998,0,12155.473487700001,91.94138000000001,-91.94138000000001,0,20.5522194,0.7752619000000001,-0.7752619000000001,0,6237.6385971,2266.5995682,9.8787,0.006,-0.006,0,427.678,11.068,-11.068,0,9364.0,179.1,-179.1,0,4.32,0.07,-0.07,0,1.7595599999999998,0.06590460000000001,-0.06590460000000001,0,1
2458715.356793,0.00044400000000000006,-0.00044400000000000006,0,8.880251300000001,2.37e-05,-2.37e-05,0,3.0408271,0.0808065,-0.0808065,0,1226.7467611,16.379503,-16.379503,0,3.23381,0.3147585,-0.3147585,0,99.0744895,804.6559192000001,8.2929,0.006,-0.006,0,53.6089,0.0732,-0.0732,0,5555.7,313.7,-313.7,0,4.49,0.08,-0.08,0,0.920435,0.0463115,-0.0463115,0,1
2458726.0535939997,0.001068,-0.001068,0,28.580331800000003,0.0002672,-0.0002672,0,4.446204,0.110615,-0.110615,0,1032.2197529999999,22.873920000000002,-22.873920000000002,0,3.0339512,0.2508687,-0.2508687,0,20.849989100000002,544.9996301,8.2929,0.006,-0.006,0,53.6089,0.0732,-0.0732,0,5555.7,313.7,-313.7,0,4.49,0.08,-0.08,0,0.920435,0.0463115,-0.0463115,0,1
2458743.553952,0.001242,-0.001242,0,38.3518289,0.0003676,-0.0003676,0,5.4869004,0.1396879,-0.1396879,0,1048.6427018,25.824326,-25.824326,0,3.0210252,0.2743191,-0.2743191,0,14.0868562,494.10957469999994,8.2929,0.006,-0.006,0,53.6089,0.0732,-0.0732,0,5555.7,313.7,-313.7,0,4.49,0.08,-0.08,0,0.920435,0.0463115,-0.0463115,0,1
2458326.033161,0.000653,-0.000653,0,1.4015245,6e-06,-6e-06,0,1.321993,0.10855699999999999,-0.10855699999999999,0,619.1240151000001,38.093296,-38.093296,0,1.7395648999999997,0.1357521,-0.1357521,0,149.3738653,891.6376619999999,9.22978,0.006999999999999999,-0.006999999999999999,0,25.1496,0.0239,-0.0239,0,3794.0,69.0,-69.0,0,4.67812,0.063226,-0.063226,0,0.597007,0.01815,-0.01815,0,1
2458683.689629,0.0050490000000000005,-0.0050490000000000005,0,8.587466800000001,0.0049813999999999995,-0.0049813999999999995,0,5.1458902,0.39551529999999996,-0.39551529999999996,0,1904.8131484,340.71796,-340.71796,0,5.3744721,0.9241127,-0.9241127,0,152.0429498,895.5943007999999,10.8037,0.006,-0.006,0,208.687,1.072,-1.072,0,5929.0,124.812,-124.812,0,4.48275,0.0787278,-0.0787278,0,0.987583,0.0471407,-0.0471407,0,0
2458685.81252,0.00033999999999999997,-0.00033999999999999997,0,6.44758,8e-05,-8e-05,0,2.581,0.058,-0.058,0,11196.9173113,114.75188,-114.75188,0,19.6202,5.37634,-5.37634,0,557.881,1353.0,9.535910000000001,0.006,-0.006,0,236.568,1.558,-1.558,0,6477.6,101.6,-101.6,0,4.13,0.09,-0.09,0,1.73,0.05,-0.05,0,0
2458714.78744,0.00978,-0.00978,0,3.4030400000000003,0.00101,-0.00101,0,5.03,1.443,-1.443,0,490.0,6.35029,-6.35029,0,4.062819999999999,0.653818,-0.653818,0,67721.9,4494.0,10.0062,0.006,-0.006,0,400.034,10.639,-10.639,0,9622.0,756.2,-756.2,0,4.39,0.15,-0.15,0,1.65,0.19,-0.19,0,0
2459428.469817,0.000317,-0.000317,0,13.7431856,7.9e-06,-7.9e-06,0,2.367,0.074,-0.074,0,5410.0,38.459,-38.459,0,13.5243,1.19164,-1.19164,0,94.6841,869.0,8.88797,0.006,-0.006,0,121.182,0.27,-0.27,0,5941.5,161.9,-161.9,0,4.23,0.08,-0.08,0,1.37,0.07,-0.07,0,0
2458687.7241209997,0.001493,-0.001493,0,5.502538400000001,4.4e-05,-4.4e-05,0,2.8230921,0.2828881,-0.2828881,0,851.5100382999999,52.37622,-52.37622,0,2.2834093999999996,1.0124189000000001,-1.0124189000000001,0,102.6648823,811.8489401,10.7261,0.006,-0.006,0,115.45,0.322,-0.322,0,4965.0,124.0,-124.0,0,4.56,0.09,-0.09,0,0.7841090000000001,0.0494724,-0.0494724,0,0
2458684.537138,0.000611,-0.000611,0,1.7622556,8.8e-06,-8.8e-06,0,0.7576019,0.1426983,-0.1426983,0,697.1042961,50.747603999999995,-50.747603999999995,0,2.1200604,1.7292419999999997,-1.7292419999999997,0,468.54089339999996,1186.606232,10.7261,0.006,-0.006,0,115.45,0.322,-0.322,0,4965.0,124.0,-124.0,0,4.56,0.09,-0.09,0,0.7841090000000001,0.0494724,-0.0494724,0,0
2458683.556252,0.000516,-0.000516,0,0.8474394000000001,5.6e-06,-5.6e-06,0,0.8976006,0.149808,-0.149808,0,429.22741439999993,28.974290000000003,-28.974290000000003,0,1.8812517,0.8766858000000001,-0.8766858000000001,0,1876.0796606,1678.5433752999998,10.7157,0.006999999999999999,-0.006999999999999999,0,147.476,1.0425,-1.0425,0,5300.0,143.2,-143.2,0,4.56,0.08,-0.08,0,0.8463870000000001,0.0434397,-0.0434397,0,0
2458683.354444,0.002696,-0.002696,0,4.8416653,9.08e-05,-9.08e-05,0,2.3475523999999997,0.5538539000000001,-0.5538539000000001,0,427.9016609,51.473343,-51.473343,0,1.7772928,2.07531,-2.07531,0,183.6833463,938.9386039999999,10.7157,0.006999999999999999,-0.006999999999999999,0,147.476,1.0425,-1.0425,0,5300.0,143.2,-143.2,0,4.56,0.08,-0.08,0,0.8463870000000001,0.0434397,-0.0434397,0,0
2458684.50173,0.00575,-0.00575,0,2.14056,0.00022999999999999998,-0.00022999999999999998,0,2.029,0.369,-0.369,0,355.83158030000004,34.70787,-34.70787,0,1.83828,0.167472,-0.167472,0,316.156,1174.0,10.6666,0.006,-0.006,0,101.713,0.5015,-0.5015,0,4567.0,143.3,-143.3,0,4.39,0.1,-0.1,0,0.84,0.05,-0.05,0,0
2458693.57405,0.008709999999999999,-0.008709999999999999,0,12.71672,0.00223,-0.00223,0,2.529,0.466,-0.466,0,388.126,1.6041100000000001,-1.6041100000000001,0,2.7546,0.37246,-0.37246,0,34.1387,673.0,9.34822,0.006,-0.006,0,130.242,1.246,-1.246,0,5711.1,365.0,-365.0,0,4.24,0.07,-0.07,0,1.27,0.15,-0.15,0,0
2458687.8352,0.00941,-0.00941,0,5.54019,0.00135,-0.00135,0,7.158,0.603,-0.603,0,2560.0,4.45481,-4.45481,0,17.1728,1.11112,-1.11112,0,1996.7,1862.0,10.3589,0.006,-0.006,0,598.635,7.655,-7.655,0,6415.0,152.8,-152.8,0,3.49,0.09,-0.09,0,3.39,0.15,-0.15,0,0
2458742.08267,0.00655,-0.00655,0,4.43126,0.00207,-0.00207,0,1.724,0.712,-0.712,0,1790.0,39.778,-39.778,0,8.75108,1.46,-1.46,0,2468.19,1963.0,10.1503,0.075,-0.075,0,464.209,8.1325,-8.1325,0,9706.0,667.9,-667.9,0,4.29,0.12,-0.12,0,1.87,0.14,-0.14,0,0
2458740.23682,0.00022999999999999998,-0.00022999999999999998,0,2.17026,1e-05,-1e-05,0,2.221,0.112,-0.112,0,6100.0,0.425468,-0.425468,0,15.6224,0.58248,-0.58248,0,10584.8,2825.0,8.65269,0.006,-0.006,0,248.148,1.6655,-1.6655,0,9218.0,636.1,-636.1,0,4.27,0.09,-0.09,0,1.85,0.07,-0.07,0,0
2458715.16964,0.0043,-0.0043,0,0.33759,5e-05,-5e-05,0,1.32,0.189,-0.189,0,380.0,0.804295,-0.804295,0,2.6223099999999997,0.167743,-0.167743,0,35657.2,3828.0,10.2193,0.006,-0.006,0,254.401,2.292,-2.292,0,7387.0,515.6,-515.6,0,4.39,0.1,-0.1,0,1.37,0.05,-0.05,0,0
2458717.60129,0.0030800000000000003,-0.0030800000000000003,0,2.5158400000000003,0.00023999999999999998,-0.00023999999999999998,0,2.644,0.241,-0.241,0,1750.0,207.701,-207.701,0,12.5851,3.3967699999999996,-3.3967699999999996,0,6089.93,2461.0,10.2732,0.024,-0.024,0,335.203,3.774,-3.774,0,5915.0,191.0,-191.0,0,3.82,0.09,-0.09,0,2.11,0.1,-0.1,0,0
2459036.323679,0.000381,-0.000381,0,0.46288440000000003,1.52e-05,-1.52e-05,0,0.5588219,0.0882818,-0.0882818,0,4489.9119215,173.90933,-173.90933,0,1.3543237,0.1815751,-0.1815751,0,64.718104,723.3961548999999,11.9238,0.008,-0.008,0,14.8846,0.0113,-0.0113,0,3043.0,63.0,-63.0,0,5.0970699999999995,0.42669399999999996,-0.42669399999999996,0,0.188624,0.0057103,-0.0057103,0,1
2458739.28,0.0077,-0.0077,0,0.70902,0.00036,-0.00036,0,2.49,0.287,-0.287,0,570.0,1.1945299999999999,-1.1945299999999999,0,5.18865,0.325913,-0.325913,0,65312.0,4453.0,10.0146,0.021,-0.021,0,533.615,8.445,-8.445,0,8999.0,297.4,-297.4,0,4.05,0.07,-0.07,0,2.36,0.07,-0.07,0,0
2458715.83154,0.00116,-0.00116,0,2.23788,9e-05,-9e-05,0,3.331,0.317,-0.317,0,4960.0,0.658217,-0.658217,0,11.9527,0.49805699999999997,-0.49805699999999997,0,4103.5,2229.0,10.2202,0.006,-0.006,0,339.994,3.1195,-3.1195,0,7050.0,166.7,-166.7,0,4.19,0.09,-0.09,0,1.66,0.07,-0.07,0,0
2459427.941873,0.0027559999999999998,-0.0027559999999999998,0,9.6926281,5.7799999999999995e-05,-5.7799999999999995e-05,0,2.765,0.6,-0.6,0,1250.0,1.15384,-1.15384,0,12.9888,0.762854,-0.762854,0,118.991,920.0,10.3843,0.006999999999999999,-0.006999999999999999,0,615.12,10.067,-10.067,0,6012.0,128.6,-128.6,0,3.39,0.08,-0.08,0,3.51,0.17,-0.17,0,0
2459392.027038,0.001536,-0.001536,0,1.7752467,0.0001664,-0.0001664,0,2.4511652,0.0986192,-0.0986192,0,877.1282064999999,34.549440000000004,-34.549440000000004,0,10.7776606,0.4498678,-0.4498678,0,52823.6293411,3866.5782956999997,9.2118,0.006999999999999999,-0.006999999999999999,0,595.288,12.256,-12.256,0,9598.0,143.1,-143.1,0,3.81,0.06,-0.06,0,3.2258799,0.102272,-0.102272,0,0
2458739.49847,0.00101,-0.00101,0,1.8286,0.00015,-0.00015,0,3.464,0.065,-0.065,0,25861.1,1290.59,-1290.59,0,22.8859,5.2839599999999995,-5.2839599999999995,0,13385.3,2996.0,10.4849,0.006,-0.006,0,244.318,1.586,-1.586,0,6046.3,179.4,-179.4,0,4.43,0.11,-0.11,0,1.29,0.08,-0.08,0,0
2458745.78847,0.00066,-0.00066,0,7.430619999999999,0.0005099999999999999,-0.0005099999999999999,0,3.285,0.11,-0.11,0,8069.041980500001,74.67773000000001,-74.67773000000001,0,27.0219,5.38696,-5.38696,0,616.197,1388.0,8.48216,0.006,-0.006,0,118.59,0.437,-0.437,0,5705.0,185.1,-185.1,0,3.97,0.07,-0.07,0,1.73,0.11,-0.11,0,0
2458739.37304,0.0034,-0.0034,0,2.08839,0.00063,-0.00063,0,2.14,0.518,-0.518,0,698.401,1.98731,-1.98731,0,5.0203,0.5847180000000001,-0.5847180000000001,0,2014.92,1866.0,9.241019999999999,0.006,-0.006,0,195.858,1.1855,-1.1855,0,6255.8,330.7,-330.7,0,4.11,0.09,-0.09,0,1.73,0.18,-0.18,0,0
2458711.81369,0.00474,-0.00474,0,1.2556200000000002,0.00023999999999999998,-0.00023999999999999998,0,2.304,0.293,-0.293,0,290.0,0.738273,-0.738273,0,2.95064,0.21711999999999998,-0.21711999999999998,0,2790.4,2024.0,9.1384,0.006,-0.006,0,158.181,0.7595,-0.7595,0,5717.0,132.4,-132.4,0,3.97,0.07,-0.07,0,1.72,0.08,-0.08,0,0
2458741.68632,0.00165,-0.00165,0,7.60475,0.00112,-0.00112,0,5.678,0.145,-0.145,0,4260.0,0.5450659999999999,-0.5450659999999999,0,12.3018,0.626678,-0.626678,0,2512.15,1972.0,10.4216,0.01,-0.01,0,516.299,21.2785,-21.2785,0,9139.0,167.7,-167.7,0,4.29,0.08,-0.08,0,1.8,0.09,-0.09,0,0
2459199.4403150002,0.757872,-0.757872,0,4.8173797,0.0057592,-0.0057592,0,1.323,1.857,-1.857,0,1800.0,83.0109,-83.0109,0,1.71137,0.714717,-0.714717,0,33.919,672.0,10.702,0.006,-0.006,0,88.8838,0.19925,-0.19925,0,4651.0,175.0,-175.0,0,4.569369999999999,0.2,-0.2,0,0.69,0.07,-0.07,0,0
2458740.10211,0.00109,-0.00109,0,5.2649099999999995,0.0002,-0.0002,0,2.543,0.315,-0.315,0,3440.0,2.77609,-2.77609,0,11.2473,0.44676800000000005,-0.44676800000000005,0,2650.14,1998.0,9.250680000000001,0.006,-0.006,0,275.493,2.3225,-2.3225,0,8728.0,161.6,-161.6,0,4.32,0.07,-0.07,0,1.7,0.05,-0.05,0,0
2458716.3725099997,0.00045999999999999996,-0.00045999999999999996,0,5.0103599999999995,9e-05,-9e-05,0,2.842,0.107,-0.107,0,14280.3,189.141,-189.141,0,23.8353,2.96164,-2.96164,0,1116.81,1610.0,9.948,0.008,-0.008,0,302.295,3.712,-3.712,0,6527.0,154.1,-154.1,0,4.11,0.09,-0.09,0,1.81,0.08,-0.08,0,0
2458741.7322400003,0.00251,-0.00251,0,6.16027,0.00088,-0.00088,0,0.359,0.039,-0.039,0,2130.0,29.9217,-29.9217,0,11.4901,1.08409,-1.08409,0,2.45254,348.0,10.3126,0.006,-0.006,0,244.043,3.7655,-3.7655,0,5772.0,123.2,-123.2,0,4.07,0.08,-0.08,0,1.55,0.07,-0.07,0,0
2458740.18871,0.00036,-0.00036,0,3.8528800000000003,5e-05,-5e-05,0,3.263,0.175,-0.175,0,8780.0,1.0729799999999998,-1.0729799999999998,0,14.9692,0.834881,-0.834881,0,1107.89,1607.0,9.995771000000001,0.006,-0.006,0,275.358,3.5905,-3.5905,0,6893.4,147.5,-147.5,0,4.22,0.1,-0.1,0,1.57,0.09,-0.09,0,1
2458712.06866,0.0107,-0.0107,0,1.06884,0.00033999999999999997,-0.00033999999999999997,0,2.512,0.474,-0.474,0,470.0,1.70665,-1.70665,0,10.3628,0.812198,-0.812198,0,32361.2,3736.0,9.8261,0.011000000000000001,-0.011000000000000001,0,1013.56,29.319,-29.319,0,9222.0,179.0,-179.0,0,3.42,0.07,-0.07,0,4.94,0.19,-0.19,0,0
2458715.25306,0.01415,-0.01415,0,5.457269999999999,0.00233,-0.00233,0,3.203,0.655,-0.655,0,1180.0,4.959980000000001,-4.959980000000001,0,5.22169,0.41226499999999994,-0.41226499999999994,0,866.658,1511.0,10.4568,0.016,-0.016,0,365.168,3.815,-3.815,0,7465.0,170.4,-170.4,0,4.31,0.08,-0.08,0,1.51,0.05,-0.05,0,0
2458712.33329,0.00312,-0.00312,0,1.7386599999999999,0.00018,-0.00018,0,1.273,0.402,-0.402,0,1020.0,3.7400300000000004,-3.7400300000000004,0,4.895490000000001,0.376783,-0.376783,0,934.846,1540.0,10.2566,0.006,-0.006,0,240.012,1.8065,-1.8065,0,6026.0,128.9,-128.9,0,4.16,0.08,-0.08,0,1.45,0.06,-0.06,0,0
2458741.14755,0.00121,-0.00121,0,5.77804,0.00028,-0.00028,0,2.378,0.154,-0.154,0,5170.0,221.68,-221.68,0,29.0823,4.88751,-4.88751,0,2065.04,1878.0,9.624,0.013000000000000001,-0.013000000000000001,0,547.399,9.159,-9.159,0,8224.0,161.9,-161.9,0,3.81,0.07,-0.07,0,2.92,0.1,-0.1,0,0
2458715.31816,0.00713,-0.00713,0,6.560339999999999,0.00137,-0.00137,0,3.032,0.508,-0.508,0,1570.0,3.5672800000000002,-3.5672800000000002,0,10.6631,0.627634,-0.627634,0,1676.02,1782.0,10.379,0.019,-0.019,0,737.108,18.431,-18.431,0,9976.0,352.0,-352.0,0,4.01,0.06,-0.06,0,2.62,0.08,-0.08,0,0
2458738.89623,0.0018800000000000002,-0.0018800000000000002,0,0.44482,5e-05,-5e-05,0,1.058,0.174,-0.174,0,1610.0,7.30347,-7.30347,0,10.8884,0.742264,-0.742264,0,14152.2,3038.0,9.624260000000001,0.006,-0.006,0,285.666,2.732,-2.732,0,7184.0,558.2,-558.2,0,4.1,0.12,-0.12,0,1.88,0.08,-0.08,0,0
2458739.62621,0.00161,-0.00161,0,1.53709,0.00018,-0.00018,0,2.35,0.153,-0.153,0,1773.67,0.787407,-0.787407,0,6.70661,0.304262,-0.304262,0,2167.56,1900.0,9.5621,0.006,-0.006,0,178.003,0.896,-0.896,0,6023.1,122.1,-122.1,0,4.24,0.09,-0.09,0,1.45,0.06,-0.06,0,0
2458739.5222,0.0029,-0.0029,0,0.78381,0.00015,-0.00015,0,1.443,0.189,-0.189,0,426.099,1.1574,-1.1574,0,3.89595,0.23646599999999998,-0.23646599999999998,0,9401.36,2743.0,8.95861,0.006,-0.006,0,239.688,2.551,-2.551,0,7842.0,120.2,-120.2,0,4.22,0.08,-0.08,0,1.72,0.05,-0.05,0,0
2458739.94268,0.00047999999999999996,-0.00047999999999999996,0,4.46491,0.0002,-0.0002,0,2.703,0.214,-0.214,0,15560.0,3.21152,-3.21152,0,15.2857,0.7124199999999999,-0.7124199999999999,0,437.171,1273.0,9.76031,0.006,-0.006,0,158.979,0.971,-0.971,0,6051.2,106.5,-106.5,0,4.35,0.08,-0.08,0,1.18,0.05,-0.05,0,1
2458334.891916,0.002061,-0.002061,0,11.070803699999999,4.54e-05,-4.54e-05,0,2.5160833,0.17354470000000002,-0.17354470000000002,0,1291.2405339000002,98.15653,-98.15653,0,3.0794062,0.3093979,-0.3093979,0,22.422051899999996,554.9943833,9.3636,0.006,-0.006,0,42.4061,0.0763,-0.0763,0,4356.0,173.0,-173.0,0,4.53491,0.3608,-0.3608,0,0.700727,0.057527699999999994,-0.057527699999999994,0,0
2458716.35354,0.00331,-0.00331,0,2.63725,0.00033,-0.00033,0,2.87,0.225,-0.225,0,1270.0,1.39929,-1.39929,0,8.74081,0.485284,-0.485284,0,2643.68,1997.0,10.3093,0.02,-0.02,0,523.373,12.7995,-12.7995,0,7495.0,195.4,-195.4,0,3.88,0.09,-0.09,0,2.5,0.1,-0.1,0,0
2458740.10705,0.005,-0.005,0,2.72687,0.0005,-0.0005,0,2.467,0.521,-0.521,0,980.0,2.66879,-2.66879,0,2.5465299999999997,0.202683,-0.202683,0,543.502,1345.0,10.4602,0.006,-0.006,0,115.746,0.4265,-0.4265,0,5256.0,125.8,-125.8,0,4.59,0.08,-0.08,0,0.79,0.04,-0.04,0,0
2458712.7665,0.004520000000000001,-0.004520000000000001,0,2.86876,0.00042,-0.00042,0,2.422,0.362,-0.362,0,1030.0,2.17774,-2.17774,0,8.48351,0.518841,-0.518841,0,2571.69,1983.0,10.399,0.028999999999999998,-0.028999999999999998,0,594.193,10.8995,-10.8995,0,8342.0,285.2,-285.2,0,3.9,0.08,-0.08,0,2.65,0.09,-0.09,0,0
2458741.20158,0.00919,-0.00919,0,2.95635,0.00095,-0.00095,0,3.969,0.374,-0.374,0,610.0,143.089,-143.089,0,6.41904,2.09444,-2.09444,0,21426.9,3370.0,9.44275,0.006,-0.006,0,195.022,1.5465,-1.5465,0,6294.0,142.8,-142.8,0,4.13,0.09,-0.09,0,1.58,0.07,-0.07,0,0
2458712.35831,0.005229999999999999,-0.005229999999999999,0,0.98736,0.00016999999999999999,-0.00016999999999999999,0,1.464,0.252,-0.252,0,370.0,1.22746,-1.22746,0,3.41784,0.282621,-0.282621,0,2591.32,1987.0,10.1277,0.006,-0.006,0,279.953,6.32,-6.32,0,6301.3,135.2,-135.2,0,4.07,0.09,-0.09,0,1.69,0.1,-0.1,0,0
2458741.72914,0.0022199999999999998,-0.0022199999999999998,0,3.99307,0.00063,-0.00063,0,4.783,0.567,-0.567,0,3892.81,3.4588,-3.4588,0,6.35126,0.329438,-0.329438,0,1282.52,1667.0,10.3217,0.006,-0.006,0,102.931,1.5595,-1.5595,0,4731.1,101.1,-101.1,0,4.35,0.09,-0.09,0,0.93,0.04,-0.04,0,0
2458739.38447,0.00103,-0.00103,0,8.679110000000001,0.0007700000000000001,-0.0007700000000000001,0,3.516,0.163,-0.163,0,10134.9,312.555,-312.555,0,13.0786,2.4217299999999997,-2.4217299999999997,0,413.112,1255.0,10.1799,0.006,-0.006,0,194.993,1.2205,-1.2205,0,6057.0,140.2,-140.2,0,4.43,0.09,-0.09,0,1.18,0.05,-0.05,0,0
2458738.9840599997,0.00349,-0.00349,0,1.38155,0.00015,-0.00015,0,2.263,0.614,-0.614,0,1210.0,4.84501,-4.84501,0,5.02044,0.402069,-0.402069,0,5517.28,2401.0,10.2107,0.006,-0.006,0,252.396,3.0125,-3.0125,0,6483.0,147.9,-147.9,0,4.28,0.08,-0.08,0,1.38,0.06,-0.06,0,0
